	Feature ID	Taxon	Confidence
980	622c045708fa2308c64922f6e341ab88	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae	1
981	35297a3116a951b6b638186af2d48dcd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999985237
982	c154f801133dea96d63217c8ffa3f924	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.887194564
983	3d743d3da49dcd776e47907de4b47696	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999632701
984	e9b732effc0abea0fbc2bd59c13fc992	Unassigned	0.543517866
985	67659e05fb919a92edcf7a3e47a632b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.884628701
986	9e701e82d552ee66d9007fa3883b6560	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1
987	0d3a2a511d764616cb396238b0ec1182	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.933369916
988	6de06a94adb52e59bb316c75307fbb76	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ochrobactrum	0.903767666
989	c48f07ad5beac40ecbc2ba1e32b8e71c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum; s__metagenome	0.775215933
990	a38c52886260aab960ed7a3d64d2eadf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae	1
991	9fd2ab2f88f10ef6d386289b4ce9b85d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium	0.999749643
992	736d3f596daa2b975cf94af5723700c8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.999978894
993	0d9c3fa6306b479bc90fb331b465765c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.769312625
994	665c891f558c4530ba45c9327d46fe78	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999621789
995	6829e39b08add1564fc5f1e6ab05c8a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Verticiella	0.967595053
996	37a268c835ce570910e53712f5e34a95	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured	0.814742459
997	2e9c8e3ddb5d2ab950cab84a0bb5003d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Rhynchosporium_secalis	0.977069664
998	77d7fc2f2ecae87b0f27936a12de9d12	d__Bacteria	0.963411153
999	ff4150c17389d3f54b6a25e8bf48761a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12; s__uncultured_bacterium	0.869140127
1000	1f137d06d8e3cd5c9d0f64b5f593cf31	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.928161242
1001	f010b2c9852bb98b409adc4f6c197b4b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella	0.880328211
1002	602589a36c52847bbb43753a266254d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999666492
1003	43207165d765bdd6edde112306fdca3a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured	0.999932098
1004	26f173c04574871aba8876838e2d9e61	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.989007417
1005	64887d477599cd3dfb5734b05544d746	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group; s__uncultured_bacterium	0.998333553
1006	8c2bb3cbfac1e049a98787c0c7a56308	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas	0.759121078
1007	337bde47bfc0b560bbd8bdd54cc2cbf1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.978428379
1008	7433f49009bcca4a3ca6cfc7db672d08	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__uncultured_Hyphomicrobium	0.821199895
1009	e9d77d7c7392d05bfa3f76bdb037ff37	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.995094103
1010	3f9eff5d112888f94fbfa2a7521243b3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.878858334
1011	1755781775eed5105a9a3396053ff4b8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999996109
1012	b4f9bee3ba135187027c5b2d05fa7cdc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.998047478
1013	a4dbbf458bb3e4ee38f4118d281c471c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__uncultured; s__uncultured_bacterium	0.84904183
1014	517f9fdc0c78874a9f25cbca4a28c402	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidetes_VC2.1_Bac22; f__Bacteroidetes_VC2.1_Bac22; g__Bacteroidetes_VC2.1_Bac22; s__metagenome	0.999445134
1015	f55173579df2f26aa59c632b44f4f64f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Alkanibacter	0.999934145
1016	af0fb3a506a822f365336f4a7a8103bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999815425
1017	3e9dbcc280c75eb714fb91366c213bfb	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1
1018	c61b6101dcac88841513f42d38f0708c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Deefgea; s__Deefgea_sp.	0.72176246
1019	77bee2f5ebf7b258d31e6a0f929626e9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999747886
1020	ee6723429e2777988c2420773b32a2af	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas	0.988155818
1021	bccf4a0807280ea98f77f9ff5d6b6a76	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus	0.90122895
1022	ef968c38a36a93a0a3db529d097ee8f7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae	0.773501485
1023	6553812dbd199602e6be346718a5a194	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.999999993
1024	7a816355fd67e8c3e87adf43d15b94af	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae; s__uncultured_thaumarchaeote	0.818483008
1025	6a974eebb95b610d618b2c03ba6f8509	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__metagenome	0.74318519
1026	8f90932836eec8eb89164f265ebd63f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.99605592
1027	0b4b8cfd270dd64ed8f51d47bd32bf1f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.998009169
1028	1f94d991953b4e67d7c603512ac4cc22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	0.927460742
1029	ca3e875fa84528bb951a8561e315781b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__uncultured	0.82255803
1030	9bf8f122de6b43a53ba6d9807fd08e16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.977538358
1031	665eab58c7fe2784f2757e7a6197ff3d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium	0.848143154
1032	c06ccd1f7d57566ef669942328b1a946	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999219709
1033	8b8245f5b2ace2e46d90c3b399e12c7a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.89230362
1034	15bdf625f8231ffe00d769579dc72aff	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999998166
1035	9fe4c3dfc721f87da8ff9661f9600667	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.999825992
1036	8154c989085dcab535c58fd5a7a18220	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_Rubrobacter	0.753245756
1037	6d9ddbb1480e4982be8bc1870110fcae	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_organism	0.936585018
1038	c357a37d7a6dfa4941c98d2ea3fb3227	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.793123333
1039	dd905d2b673041b96dc8e46bef9f676e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.945263405
1040	278a6c483f19b093a90577703820eb2a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingoaurantiacus; s__uncultured_bacterium	0.876401105
1041	d297fafcb11e3ea8254ea3edb7035dec	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999999992
1042	a93a66d6ecb58b2585b1bdd426152ae7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.735044297
1043	798d17427ceb39428d29699efa1febd4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.999885617
1044	6fd05e11fe57bb5ba9fd3b0fdd8b80f1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.999981365
1045	49830ed4f0996e2a4e8899c086f2a70c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.999999951
1046	99a76e8fb884c9fdb613c9d96a130fc6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__type_III; g__type_III; s__uncultured_Mollicutes	1
1047	3276eee996b86da17a0a9bf3f9c27077	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella	0.926063883
1048	2ec7943fca82d448b7f91aa350ab6cc0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__uncultured_bacterium	0.825133106
1049	6947bdd7cbd24aa828ee81a60ca2f248	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Deefgea; s__Deefgea_sp.	0.904683809
1050	fb1be430d2943ac61a9afc113282e5c5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__uncultured_bacterium	0.749782023
1051	1782fc980044663fb513d5e72d0c30cf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Fastidiosipila; s__uncultured_bacterium	0.999978612
1052	76bdb1b57d3068992d4c9510a99fc74f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__uncultured; s__uncultured_marine	0.999990664
1053	23634174bd3fdcaabde5804c2253638f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.916921487
1054	b310236a69032ef47e5c274f5256115a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.82221611
1055	01a4924b10cd3f6b158bb58257346b9c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.999999856
1056	9adc6e36d30de1513b77ea8dde817070	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__uncultured; s__uncultured_Oxalobacteraceae	0.815487229
1057	3fa353c18140874e7a4840c591ed6392	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__37-13; g__37-13; s__uncultured_Bacteroidetes	0.999813039
1058	12994e2c41e2d0461ace0d3eadc7872e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999997753
1059	4d22ae840770672107d8f58e6f018cc8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga	0.773887778
1060	728bb5448c535c473735e5dae85ca41e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__metagenome	0.870651629
1061	b22175752e173e777dfe860b6b33526d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.789861624
1062	64de6bf9cfbf37a91ab0ca324b44829c	d__Eukaryota; p__Microsporidia; c__Microsporidia; o__Microsporidia; f__Microsporidia; g__Microsporidia; s__Senoma_globulifera	0.92349716
1063	67ee99824ff76a6cf157e4211e0c03d4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.901232448
1064	b5c8ed4496d79b916859402cdf11f0a7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.898036813
1065	6e6f306a337ba255a7f4a7f8469ff691	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Cellvibrio; s__uncultured_Cellvibrio	0.776866208
1066	1b8dec58597978264025b9eba656ffb5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1
1067	73eb8fa8648db35bd2f286bbbe6791da	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__uncultured_bacterium	0.948413994
1068	a7d9ac24cf597a17e98e400931d90089	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges	0.999944942
1069	c6068ee1a309ab42d37559e1a170eefa	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999892
1070	6f78a97aa4cc39477ef3e2f9d3b42aec	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.727557875
1071	7ec4e31b121008f855f2ba77d9ff3a8b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae	0.999906944
1072	c76d606515b15f71f366bb4443d988bd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella; s__uncultured_bacterium	0.70882788
1073	0fa9b44d52836d2f173f4ac532f8a013	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella	0.999854086
1074	e112992b59d9908f736856f708f9ddb0	d__Bacteria	0.935287723
1075	626261ab05e4f6678ce90fe79beb6b56	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Candidatus_Nostocoida; s__uncultured_bacterium	0.94946235
1076	605c4895be37a36675b6208767c48a1d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ferrovibrionales; f__Ferrovibrionaceae; g__Ferrovibrio; s__uncultured_bacterium	0.998179208
1077	a37f918fe0556ff520d43102c85579e3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella	0.793488477
1078	2c49963668f774e51d9b3bd93e038be1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.981410236
1079	91f63fabab8a044149a67841a47e01ed	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola	0.765102847
1080	0e53c898c84ac87fadba7cabe81c3d67	d__Bacteria	0.955615708
1081	cc917c0ad3f9f3ef5304858a0755fe7a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_marine	0.920270414
1082	1b83b1af907585096e36bd46752777f2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine	0.99976071
1083	c9538f181f39a4e8c8c41b5a9c3bbc35	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.992776426
1084	f650748eb336661607ae1337a7313ef5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.965953722
1085	9a01aaed53b8f2e142bfa4278236e6a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas	0.707664415
1086	10680c51315bcefcd5b209fde499c622	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.990103519
1087	76fe5bfaf9792607e41a95889d28ca32	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999935169
1088	2a81ac0c457e4aabd187002b1c41e399	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome	0.994166543
1089	f5a4b00402447a374a436db3355c92aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__uncultured_bacterium	0.794330362
1090	228891503feae3e7f5556d81845218df	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999997038
1091	133fada1b98a5c7596764b35760f436b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999994258
1092	1cdff3b3718ef7209ffc1353307851d9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Periglandula_ipomoeae	0.704291084
1093	e4a9f92dac94b5f3fb319bdccb19e5b6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999570299
1094	290af5da2c5d1bdaf70c0cf7684753ba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; g__Iodobacter	0.999952951
1095	b12cc369cb5b77d486127bd8e5535ad4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella; s__Taibaiella_sp.	0.919401627
1096	d6d8aa08a118c88f05c6487ab67d14af	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.99972473
1097	50b1bcceb4d115e1da204474c5c253aa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured	0.832112423
1098	e6ad24055061ec212ee078ec072ee82b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna; s__uncultured_bacterium	0.96373488
1099	e4ddf5c68738117e57722111f3164dd1	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella	0.704048799
1100	31f71e465f9dd1861b14273a11bf6b8e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter	0.970949819
1101	eda87ab4bdce403d74106c2b2113b317	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix	0.989368038
1102	ad6b82487a2fefc4df982104e4aaae03	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia	0.964354981
1103	d0048867c2d1fed14fde59599cd4ec48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.99636063
1104	3e3dd2a48ccb8ad5089458811d5c35bf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.857725951
1105	607257a1fc0e5cb1c36592349efaa2d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999920357
1106	43d96bcf9d044c815444ec74796a594a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__FukuN18_freshwater_group	0.999999964
1107	4ebd6dbb28be75fdd3840ddc123a90d3	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Pelosinus; s__Pelosinus_defluvii	0.792219009
1108	c557b5ecad10e0543787813920e46a5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999636469
1109	d2b397bf64566cdb9d31ce0a0493281e	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__Kallotenuaceae; g__Kallotenue; s__uncultured_organism	0.999999591
1110	47b844aedd51be756e4fc121db374ae1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__uncultured_bacterium	0.78217006
1111	a5e99c541ba715cfdc23aa0f10a4d644	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.96378183
1112	ed06015f4802a881db28af159b12482a	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.940900487
1113	da57b88b77cae16def9ad6a0be4e6435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.928535205
1114	670a4ea210c04b09070cef9c0e1d4d6a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.998233084
1115	a443e786f67086749ef29ce0ab494c9e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.992453701
1116	0ad13b6d1cd98ad7e8f6ee9909d33114	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.857534815
1117	38eaa8f3d127290bf06b9a82171c37c0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Proteus	0.994754556
1118	b1937d4985b612a6e9c822da87bdf76e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Clavibacter	0.739863159
1119	6d8df7298cd777df3568df591d83282c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.938128287
1120	31ec695954a7d99b0bbac6ed7a24e9f9	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Acidicapsa; s__uncultured_bacterium	0.899948622
1121	e5f248b700ba14f53a9fdf23d7e35ef8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae; g__Kaistia; s__uncultured_bacterium	0.99927264
1122	b1ef30fb4070b05560e561e5f25ee3c8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.999998858
1123	6cb6ede9089d8635ff6cdcd69d594902	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Terrisporobacter; s__uncultured_bacterium	0.959669456
1124	0f7aed5581213b597d0a642540d70d7c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.999999992
1125	1930d2ae4018583d606e705beea31bd1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	0.828515216
1126	0d64e4799467d3fb4a6bf80fc2d6fc3c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.999981558
1127	9062c039eebabf695586a9e610fd1331	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.88633694
